date,username,full_text,label
2026-05-29,user_7204,Aplikasi ini perlu sosialisasi lagi tapi Aplikasi ini yang lain standar.,1
2026-05-28,user_1390,Sistem baru bener-bener membantu karena bagus. ga jelas bgt.,2
2026-05-24,user_8801,Fitur AI nya lumayan lemot dan error terus. semoga makin baik.,0
2026-05-12,user_2249,Sistem baru perlu sosialisasi lagi tapi Sistem baru yang lain biasa saja.,1
2026-05-17,user_9819,Pelayanan di sini kurang keren dan bagus. semoga makin baik.,2
2026-05-12,user_9972,Proyek pemerintah sangat membingungkan sehingga error terus. bikin pusing.,0
2026-05-27,user_4985,Pemerintah standar sehingga Pemerintah yang lain standar.,1
2026-05-21,user_6935,Pemerintah kurang cepat sehingga inovatif. bikin pusing.,2
2026-05-21,user_7292,Aplikasi ini bener-bener lemot karena buruk. ga jelas bgt.,0
2026-05-03,user_4106,Pemerintah standar dan Pemerintah yang lain biasa saja.,1
2026-05-10,user_9101,Fitur AI nya tidak memuaskan sehingga inovatif. perlu ditingkatkan.,2
2026-05-24,user_6033,Pemerintah bener-bener buruk dan gagal. ga jelas bgt.,0
2026-05-15,user_5832,Fitur AI nya perlu sosialisasi lagi sehingga Fitur AI nya yang lain biasa saja.,1
2026-05-24,user_9344,Aplikasi ini sangat keren sehingga bagus. semoga makin baik.,2
2026-05-10,user_5165,Proyek pemerintah bener-bener mengecewakan tapi buruk. perlu ditingkatkan.,0
2026-05-30,user_5041,Pelayanan di sini standar karena Pelayanan di sini yang lain standar.,1
2026-05-13,user_5537,Pelayanan di sini bener-bener membantu karena bagus. ga jelas bgt.,2
2026-05-31,user_9424,Pelayanan di sini sangat membingungkan sehingga lemot. ga jelas bgt.,0
2026-05-15,user_1883,Aplikasi ini perlu sosialisasi lagi tapi Aplikasi ini yang lain seperti biasa.,1
2026-05-09,user_6615,Pemerintah lumayan keren karena membantu. mantap lah!,2
2026-05-04,user_8881,Fitur AI nya tidak lemot karena error terus. ga jelas bgt.,0
2026-05-22,user_6792,Aplikasi ini biasa saja sehingga Aplikasi ini yang lain biasa saja.,1
2026-05-03,user_1743,Fitur AI nya tidak inovatif karena bagus. semoga makin baik.,2
2026-05-15,user_9522,Pelayanan di sini tidak lemot tapi buruk. perlu ditingkatkan.,0
2026-05-10,user_9731,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain standar.,1
2026-05-24,user_2400,Proyek pemerintah lumayan membantu tapi bagus. perlu ditingkatkan.,2
2026-05-05,user_3746,Pelayanan di sini lumayan mengecewakan sehingga lemot. semoga makin baik.,0
2026-05-04,user_3806,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain seperti biasa.,1
2026-05-29,user_8612,Fitur AI nya bener-bener cepat karena membantu. bikin pusing.,2
2026-05-22,user_9431,Pelayanan di sini bener-bener lemot karena error terus. mantap lah!,0
2026-05-03,user_9960,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain standar.,1
2026-05-30,user_5988,Aplikasi ini sangat membantu karena cepat. bikin pusing.,2
2026-05-10,user_3481,Pelayanan di sini sangat gagal karena error terus. semoga makin baik.,0
2026-05-10,user_6568,Proyek pemerintah standar karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-26,user_7420,Sistem baru bener-bener memuaskan dan cepat. bikin pusing.,2
2026-05-17,user_6178,Aplikasi ini kurang gagal dan gagal. mantap lah!,0
2026-05-09,user_5508,Aplikasi ini standar karena Aplikasi ini yang lain seperti biasa.,1
2026-05-06,user_9910,Aplikasi ini sangat bagus karena inovatif. semoga makin baik.,2
2026-05-13,user_7495,Pemerintah sangat lemot dan mengecewakan. perlu ditingkatkan.,0
2026-05-29,user_9577,Aplikasi ini seperti biasa dan Aplikasi ini yang lain seperti biasa.,1
2026-05-29,user_3232,Proyek pemerintah lumayan cepat dan keren. bikin pusing.,2
2026-05-16,user_4406,Pelayanan di sini kurang membingungkan tapi error terus. semoga makin baik.,0
2026-05-05,user_9872,Fitur AI nya seperti biasa karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-19,user_4278,Sistem baru lumayan bagus dan keren. mantap lah!,2
2026-05-05,user_5347,Sistem baru kurang mengecewakan tapi buruk. mantap lah!,0
2026-05-21,user_2645,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-22,user_4570,Aplikasi ini bener-bener membantu tapi membantu. mantap lah!,2
2026-05-20,user_6342,Sistem baru bener-bener error terus dan membingungkan. perlu ditingkatkan.,0
2026-05-31,user_5494,Pemerintah biasa saja sehingga Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-23,user_9364,Pemerintah kurang inovatif sehingga keren. perlu ditingkatkan.,2
2026-05-30,user_3933,Sistem baru sangat membingungkan karena mengecewakan. semoga makin baik.,0
2026-05-06,user_2872,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-24,user_3863,Sistem baru bener-bener cepat tapi keren. ga jelas bgt.,2
2026-05-02,user_2145,Sistem baru bener-bener lemot karena membingungkan. ga jelas bgt.,0
2026-05-07,user_7335,Pemerintah perlu sosialisasi lagi dan Pemerintah yang lain biasa saja.,1
2026-05-16,user_1785,Sistem baru kurang cepat sehingga bagus. ga jelas bgt.,2
2026-05-25,user_3289,Fitur AI nya sangat lemot tapi mengecewakan. semoga makin baik.,0
2026-05-18,user_4474,Proyek pemerintah perlu sosialisasi lagi sehingga Proyek pemerintah yang lain standar.,1
2026-05-19,user_7429,Fitur AI nya tidak keren tapi memuaskan. bikin pusing.,2
2026-05-10,user_7677,Pelayanan di sini kurang gagal karena lemot. mantap lah!,0
2026-05-10,user_9777,Proyek pemerintah standar karena Proyek pemerintah yang lain seperti biasa.,1
2026-05-04,user_3318,Proyek pemerintah tidak inovatif tapi membantu. perlu ditingkatkan.,2
2026-05-03,user_7832,Pelayanan di sini sangat buruk tapi gagal. ga jelas bgt.,0
2026-05-26,user_4266,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-09,user_7420,Aplikasi ini sangat keren karena bagus. bikin pusing.,2
2026-05-18,user_5828,Proyek pemerintah sangat lemot dan membingungkan. bikin pusing.,0
2026-05-20,user_7048,Fitur AI nya biasa saja sehingga Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-20,user_4893,Proyek pemerintah bener-bener membantu tapi memuaskan. perlu ditingkatkan.,2
2026-05-30,user_4581,Aplikasi ini kurang lemot karena lemot. semoga makin baik.,0
2026-05-26,user_3698,Proyek pemerintah biasa saja dan Proyek pemerintah yang lain biasa saja.,1
2026-05-27,user_2863,Fitur AI nya lumayan cepat tapi memuaskan. semoga makin baik.,2
2026-05-30,user_4864,Proyek pemerintah sangat error terus dan gagal. ga jelas bgt.,0
2026-05-01,user_2569,Aplikasi ini perlu sosialisasi lagi tapi Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-18,user_1323,Proyek pemerintah kurang inovatif tapi bagus. ga jelas bgt.,2
2026-05-29,user_7798,Pelayanan di sini kurang error terus tapi membingungkan. mantap lah!,0
2026-05-16,user_2425,Sistem baru perlu sosialisasi lagi karena Sistem baru yang lain biasa saja.,1
2026-05-23,user_8192,Pelayanan di sini tidak memuaskan tapi keren. mantap lah!,2
2026-05-14,user_1126,Fitur AI nya kurang mengecewakan dan lemot. semoga makin baik.,0
2026-05-22,user_8815,Pelayanan di sini biasa saja tapi Pelayanan di sini yang lain seperti biasa.,1
2026-05-19,user_4326,Pelayanan di sini tidak membantu karena membantu. ga jelas bgt.,2
2026-05-25,user_2274,Sistem baru kurang mengecewakan sehingga membingungkan. bikin pusing.,0
2026-05-31,user_5396,Sistem baru standar sehingga Sistem baru yang lain biasa saja.,1
2026-05-05,user_5686,Pelayanan di sini bener-bener membantu dan inovatif. mantap lah!,2
2026-05-17,user_4972,Fitur AI nya lumayan buruk dan buruk. bikin pusing.,0
2026-05-01,user_7780,Fitur AI nya seperti biasa dan Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-26,user_4296,Proyek pemerintah sangat inovatif dan cepat. perlu ditingkatkan.,2
2026-05-24,user_2848,Sistem baru lumayan buruk dan buruk. ga jelas bgt.,0
2026-05-12,user_8420,Sistem baru perlu sosialisasi lagi sehingga Sistem baru yang lain biasa saja.,1
2026-05-15,user_7719,Fitur AI nya tidak memuaskan karena inovatif. mantap lah!,2
2026-05-08,user_2480,Fitur AI nya sangat lemot karena lemot. ga jelas bgt.,0
2026-05-08,user_9891,Fitur AI nya biasa saja sehingga Fitur AI nya yang lain standar.,1
2026-05-25,user_7931,Pemerintah kurang bagus sehingga inovatif. semoga makin baik.,2
2026-05-11,user_7887,Proyek pemerintah bener-bener error terus dan membingungkan. ga jelas bgt.,0
2026-05-20,user_9859,Sistem baru seperti biasa karena Sistem baru yang lain seperti biasa.,1
2026-05-23,user_8010,Pelayanan di sini lumayan memuaskan sehingga membantu. semoga makin baik.,2
2026-05-20,user_8563,Sistem baru tidak error terus tapi lemot. perlu ditingkatkan.,0
2026-05-16,user_8592,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain seperti biasa.,1
2026-05-20,user_6369,Aplikasi ini sangat membantu tapi bagus. mantap lah!,2
2026-05-09,user_2182,Aplikasi ini tidak mengecewakan dan mengecewakan. ga jelas bgt.,0
2026-05-01,user_1311,Proyek pemerintah perlu sosialisasi lagi tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-27,user_7260,Fitur AI nya sangat inovatif dan membantu. bikin pusing.,2
2026-05-17,user_1363,Pelayanan di sini tidak lemot sehingga gagal. semoga makin baik.,0
2026-05-01,user_5598,Pelayanan di sini biasa saja tapi Pelayanan di sini yang lain standar.,1
2026-05-25,user_7873,Proyek pemerintah sangat bagus dan membantu. bikin pusing.,2
2026-05-08,user_2143,Fitur AI nya bener-bener mengecewakan dan mengecewakan. ga jelas bgt.,0
2026-05-18,user_7533,Proyek pemerintah standar dan Proyek pemerintah yang lain biasa saja.,1
2026-05-22,user_4368,Fitur AI nya lumayan bagus tapi membantu. semoga makin baik.,2
2026-05-27,user_6207,Proyek pemerintah tidak lemot karena lemot. semoga makin baik.,0
2026-05-30,user_5058,Proyek pemerintah perlu sosialisasi lagi karena Proyek pemerintah yang lain standar.,1
2026-05-22,user_8568,Pemerintah lumayan keren dan inovatif. bikin pusing.,2
2026-05-14,user_5285,Proyek pemerintah kurang error terus tapi lemot. perlu ditingkatkan.,0
2026-05-31,user_2736,Pemerintah seperti biasa sehingga Pemerintah yang lain biasa saja.,1
2026-05-27,user_5085,Fitur AI nya bener-bener bagus dan keren. bikin pusing.,2
2026-05-30,user_6584,Sistem baru kurang gagal tapi mengecewakan. mantap lah!,0
2026-05-02,user_1068,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-12,user_4322,Pemerintah sangat inovatif karena membantu. mantap lah!,2
2026-05-11,user_3423,Fitur AI nya tidak mengecewakan tapi membingungkan. bikin pusing.,0
2026-05-06,user_4850,Aplikasi ini biasa saja dan Aplikasi ini yang lain biasa saja.,1
2026-05-03,user_7682,Fitur AI nya kurang bagus dan inovatif. mantap lah!,2
2026-05-08,user_2705,Fitur AI nya tidak mengecewakan sehingga buruk. semoga makin baik.,0
2026-05-22,user_8048,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-31,user_5925,Aplikasi ini tidak keren sehingga bagus. perlu ditingkatkan.,2
2026-05-09,user_1694,Sistem baru tidak gagal tapi gagal. bikin pusing.,0
2026-05-17,user_6311,Sistem baru biasa saja sehingga Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-13,user_3883,Pemerintah bener-bener membantu karena memuaskan. mantap lah!,2
2026-05-24,user_8671,Aplikasi ini tidak lemot sehingga lemot. semoga makin baik.,0
2026-05-21,user_5952,Proyek pemerintah seperti biasa sehingga Proyek pemerintah yang lain seperti biasa.,1
2026-05-06,user_4248,Pemerintah bener-bener bagus sehingga membantu. mantap lah!,2
2026-05-18,user_5006,Fitur AI nya kurang mengecewakan tapi buruk. perlu ditingkatkan.,0
2026-05-30,user_2403,Pelayanan di sini seperti biasa dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-05,user_5587,Fitur AI nya lumayan membantu karena bagus. semoga makin baik.,2
2026-05-23,user_8474,Sistem baru kurang gagal sehingga mengecewakan. semoga makin baik.,0
2026-05-27,user_2472,Fitur AI nya standar karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-22,user_9691,Fitur AI nya lumayan memuaskan dan cepat. perlu ditingkatkan.,2
2026-05-17,user_4064,Sistem baru sangat error terus dan gagal. semoga makin baik.,0
2026-05-14,user_5349,Aplikasi ini standar tapi Aplikasi ini yang lain seperti biasa.,1
2026-05-21,user_6188,Proyek pemerintah lumayan keren dan keren. semoga makin baik.,2
2026-05-07,user_2439,Pelayanan di sini lumayan buruk karena gagal. ga jelas bgt.,0
2026-05-31,user_4351,Sistem baru biasa saja karena Sistem baru yang lain biasa saja.,1
2026-05-12,user_8284,Pemerintah tidak bagus karena memuaskan. mantap lah!,2
2026-05-28,user_5587,Pelayanan di sini bener-bener membingungkan dan buruk. mantap lah!,0
2026-05-18,user_9882,Pemerintah biasa saja karena Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-09,user_1741,Proyek pemerintah lumayan inovatif karena memuaskan. ga jelas bgt.,2
2026-05-13,user_5839,Aplikasi ini kurang lemot sehingga error terus. bikin pusing.,0
2026-05-19,user_2714,Pemerintah biasa saja karena Pemerintah yang lain standar.,1
2026-05-05,user_4226,Fitur AI nya bener-bener memuaskan karena membantu. perlu ditingkatkan.,2
2026-05-11,user_7413,Pelayanan di sini bener-bener lemot sehingga buruk. bikin pusing.,0
2026-05-08,user_1484,Proyek pemerintah perlu sosialisasi lagi tapi Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-09,user_7742,Sistem baru sangat keren sehingga memuaskan. bikin pusing.,2
2026-05-22,user_3980,Fitur AI nya kurang mengecewakan tapi mengecewakan. bikin pusing.,0
2026-05-04,user_6756,Sistem baru standar sehingga Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-24,user_5338,Sistem baru sangat inovatif karena bagus. semoga makin baik.,2
2026-05-19,user_6231,Sistem baru kurang mengecewakan karena buruk. perlu ditingkatkan.,0
2026-05-25,user_3798,Aplikasi ini perlu sosialisasi lagi sehingga Aplikasi ini yang lain standar.,1
2026-05-11,user_9508,Pelayanan di sini bener-bener keren dan bagus. ga jelas bgt.,2
2026-05-16,user_2589,Pemerintah kurang buruk sehingga gagal. perlu ditingkatkan.,0
2026-05-11,user_4011,Proyek pemerintah seperti biasa dan Proyek pemerintah yang lain seperti biasa.,1
2026-05-02,user_7302,Sistem baru sangat inovatif tapi bagus. perlu ditingkatkan.,2
2026-05-06,user_2280,Aplikasi ini sangat error terus tapi membingungkan. semoga makin baik.,0
2026-05-28,user_1880,Sistem baru standar dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-26,user_8940,Pemerintah kurang membantu dan bagus. mantap lah!,2
2026-05-16,user_3957,Pelayanan di sini sangat buruk dan mengecewakan. mantap lah!,0
2026-05-07,user_9194,Fitur AI nya perlu sosialisasi lagi karena Fitur AI nya yang lain biasa saja.,1
2026-05-23,user_6699,Pemerintah bener-bener inovatif karena memuaskan. semoga makin baik.,2
2026-05-06,user_6358,Fitur AI nya tidak gagal tapi error terus. ga jelas bgt.,0
2026-05-01,user_7739,Aplikasi ini standar karena Aplikasi ini yang lain standar.,1
2026-05-27,user_2174,Pelayanan di sini sangat inovatif sehingga bagus. perlu ditingkatkan.,2
2026-05-16,user_2958,Aplikasi ini sangat error terus tapi mengecewakan. ga jelas bgt.,0
2026-05-19,user_7661,Sistem baru seperti biasa tapi Sistem baru yang lain standar.,1
2026-05-16,user_2693,Pemerintah lumayan inovatif sehingga membantu. mantap lah!,2
2026-05-09,user_2266,Pelayanan di sini bener-bener lemot sehingga error terus. bikin pusing.,0
2026-05-27,user_2214,Pemerintah standar dan Pemerintah yang lain biasa saja.,1
2026-05-05,user_3315,Aplikasi ini bener-bener memuaskan sehingga bagus. bikin pusing.,2
2026-05-20,user_5231,Proyek pemerintah bener-bener mengecewakan sehingga mengecewakan. semoga makin baik.,0
2026-05-20,user_5246,Pemerintah biasa saja sehingga Pemerintah yang lain seperti biasa.,1
2026-05-16,user_4080,Fitur AI nya lumayan inovatif tapi bagus. ga jelas bgt.,2
2026-05-30,user_2281,Sistem baru kurang membingungkan karena buruk. bikin pusing.,0
2026-05-31,user_4180,Pemerintah perlu sosialisasi lagi sehingga Pemerintah yang lain biasa saja.,1
2026-05-18,user_5970,Pelayanan di sini tidak bagus sehingga memuaskan. mantap lah!,2
2026-05-14,user_3684,Proyek pemerintah bener-bener mengecewakan karena lemot. ga jelas bgt.,0
2026-05-16,user_7662,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain standar.,1
2026-05-30,user_3346,Proyek pemerintah kurang inovatif karena keren. perlu ditingkatkan.,2
2026-05-08,user_4932,Aplikasi ini lumayan buruk tapi lemot. ga jelas bgt.,0
2026-05-17,user_9970,Pelayanan di sini standar sehingga Pelayanan di sini yang lain seperti biasa.,1
2026-05-25,user_6149,Pemerintah sangat inovatif karena memuaskan. mantap lah!,2
2026-05-01,user_6475,Aplikasi ini kurang lemot tapi gagal. perlu ditingkatkan.,0
2026-05-12,user_2776,Pelayanan di sini seperti biasa karena Pelayanan di sini yang lain seperti biasa.,1
2026-05-26,user_7903,Pelayanan di sini sangat membantu karena cepat. bikin pusing.,2
2026-05-23,user_8777,Pemerintah kurang gagal karena lemot. perlu ditingkatkan.,0
2026-05-30,user_6946,Aplikasi ini biasa saja dan Aplikasi ini yang lain standar.,1
2026-05-08,user_9065,Fitur AI nya lumayan memuaskan sehingga memuaskan. semoga makin baik.,2
2026-05-07,user_8296,Pemerintah bener-bener buruk karena lemot. bikin pusing.,0
2026-05-25,user_5898,Proyek pemerintah biasa saja sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-02,user_1199,Proyek pemerintah sangat cepat tapi bagus. semoga makin baik.,2
2026-05-29,user_9763,Pelayanan di sini bener-bener buruk dan membingungkan. mantap lah!,0
2026-05-22,user_9132,Fitur AI nya biasa saja sehingga Fitur AI nya yang lain standar.,1
2026-05-31,user_9578,Aplikasi ini sangat bagus tapi membantu. mantap lah!,2
2026-05-03,user_4047,Fitur AI nya lumayan membingungkan karena mengecewakan. semoga makin baik.,0
2026-05-01,user_3052,Fitur AI nya biasa saja tapi Fitur AI nya yang lain biasa saja.,1
2026-05-25,user_9451,Fitur AI nya tidak memuaskan karena keren. ga jelas bgt.,2
2026-05-10,user_2937,Fitur AI nya tidak buruk karena mengecewakan. ga jelas bgt.,0
2026-05-14,user_4120,Fitur AI nya biasa saja karena Fitur AI nya yang lain standar.,1
2026-05-19,user_6211,Aplikasi ini lumayan bagus dan cepat. perlu ditingkatkan.,2
2026-05-03,user_5965,Fitur AI nya kurang lemot tapi lemot. perlu ditingkatkan.,0
2026-05-05,user_3524,Aplikasi ini seperti biasa dan Aplikasi ini yang lain standar.,1
2026-05-01,user_1076,Pelayanan di sini sangat memuaskan karena cepat. perlu ditingkatkan.,2
2026-05-02,user_7436,Aplikasi ini bener-bener lemot dan gagal. ga jelas bgt.,0
2026-05-23,user_4938,Proyek pemerintah standar karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-04,user_8115,Sistem baru sangat keren sehingga memuaskan. ga jelas bgt.,2
2026-05-04,user_1768,Proyek pemerintah tidak buruk sehingga gagal. ga jelas bgt.,0
2026-05-16,user_4675,Pelayanan di sini perlu sosialisasi lagi dan Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-10,user_9067,Pelayanan di sini sangat membantu tapi keren. mantap lah!,2
2026-05-27,user_9535,Pelayanan di sini lumayan buruk tapi error terus. ga jelas bgt.,0
2026-05-07,user_4140,Sistem baru perlu sosialisasi lagi sehingga Sistem baru yang lain standar.,1
2026-05-07,user_2042,Aplikasi ini tidak inovatif dan membantu. ga jelas bgt.,2
2026-05-14,user_7050,Pemerintah sangat mengecewakan karena buruk. semoga makin baik.,0
2026-05-02,user_4178,Aplikasi ini seperti biasa karena Aplikasi ini yang lain standar.,1
2026-05-20,user_4865,Pemerintah lumayan memuaskan dan membantu. perlu ditingkatkan.,2
2026-05-07,user_5924,Proyek pemerintah sangat lemot tapi buruk. mantap lah!,0
2026-05-10,user_6285,Pemerintah standar karena Pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-19,user_1941,Fitur AI nya kurang keren karena inovatif. mantap lah!,2
2026-05-22,user_7245,Pemerintah bener-bener error terus tapi lemot. perlu ditingkatkan.,0
2026-05-18,user_2525,Proyek pemerintah biasa saja karena Proyek pemerintah yang lain seperti biasa.,1
2026-05-17,user_4504,Proyek pemerintah bener-bener membantu dan cepat. mantap lah!,2
2026-05-22,user_8395,Sistem baru tidak gagal karena membingungkan. perlu ditingkatkan.,0
2026-05-25,user_1639,Sistem baru standar tapi Sistem baru yang lain standar.,1
2026-05-04,user_7521,Aplikasi ini sangat memuaskan karena bagus. mantap lah!,2
2026-05-03,user_4446,Sistem baru bener-bener lemot karena buruk. bikin pusing.,0
2026-05-01,user_3338,Fitur AI nya biasa saja dan Fitur AI nya yang lain biasa saja.,1
2026-05-14,user_3338,Fitur AI nya lumayan bagus sehingga bagus. ga jelas bgt.,2
2026-05-06,user_9329,Pelayanan di sini tidak gagal karena buruk. semoga makin baik.,0
2026-05-12,user_2612,Proyek pemerintah seperti biasa karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-06,user_4749,Pelayanan di sini sangat keren dan cepat. semoga makin baik.,2
2026-05-01,user_8785,Proyek pemerintah lumayan mengecewakan sehingga error terus. bikin pusing.,0
2026-05-03,user_3598,Aplikasi ini perlu sosialisasi lagi dan Aplikasi ini yang lain seperti biasa.,1
2026-05-06,user_2008,Pemerintah bener-bener inovatif karena keren. ga jelas bgt.,2
2026-05-08,user_9236,Sistem baru kurang gagal dan membingungkan. perlu ditingkatkan.,0
2026-05-27,user_1501,Pemerintah standar tapi Pemerintah yang lain biasa saja.,1
2026-05-06,user_9976,Fitur AI nya lumayan keren sehingga inovatif. perlu ditingkatkan.,2
2026-05-26,user_9041,Sistem baru lumayan buruk karena gagal. semoga makin baik.,0
2026-05-13,user_1742,Pelayanan di sini biasa saja dan Pelayanan di sini yang lain standar.,1
2026-05-30,user_7773,Pemerintah bener-bener cepat karena membantu. mantap lah!,2
2026-05-06,user_8330,Proyek pemerintah kurang error terus tapi mengecewakan. semoga makin baik.,0
2026-05-25,user_9492,Proyek pemerintah seperti biasa karena Proyek pemerintah yang lain perlu sosialisasi lagi.,1
2026-05-20,user_7209,Sistem baru kurang inovatif tapi keren. semoga makin baik.,2
2026-05-07,user_8618,Pelayanan di sini sangat lemot sehingga gagal. mantap lah!,0
2026-05-08,user_2532,Proyek pemerintah seperti biasa karena Proyek pemerintah yang lain seperti biasa.,1
2026-05-17,user_7327,Pelayanan di sini tidak inovatif tapi bagus. ga jelas bgt.,2
2026-05-03,user_8025,Proyek pemerintah lumayan membingungkan tapi error terus. bikin pusing.,0
2026-05-27,user_6289,Aplikasi ini standar tapi Aplikasi ini yang lain biasa saja.,1
2026-05-02,user_5841,Proyek pemerintah tidak membantu tapi inovatif. semoga makin baik.,2
2026-05-31,user_6299,Aplikasi ini bener-bener error terus sehingga error terus. ga jelas bgt.,0
2026-05-31,user_1694,Pelayanan di sini biasa saja sehingga Pelayanan di sini yang lain seperti biasa.,1
2026-05-31,user_9720,Pelayanan di sini lumayan cepat sehingga keren. mantap lah!,2
2026-05-25,user_6216,Pemerintah lumayan membingungkan sehingga lemot. perlu ditingkatkan.,0
2026-05-22,user_6971,Fitur AI nya standar karena Fitur AI nya yang lain perlu sosialisasi lagi.,1
2026-05-06,user_3914,Fitur AI nya kurang memuaskan tapi memuaskan. bikin pusing.,2
2026-05-18,user_1435,Fitur AI nya sangat mengecewakan tapi mengecewakan. bikin pusing.,0
2026-05-13,user_2852,Sistem baru biasa saja dan Sistem baru yang lain seperti biasa.,1
2026-05-25,user_4500,Aplikasi ini kurang cepat karena memuaskan. perlu ditingkatkan.,2
2026-05-26,user_6685,Pemerintah sangat gagal dan buruk. bikin pusing.,0
2026-05-07,user_5099,Sistem baru biasa saja dan Sistem baru yang lain perlu sosialisasi lagi.,1
2026-05-03,user_7033,Fitur AI nya tidak keren karena membantu. semoga makin baik.,2
2026-05-28,user_6088,Sistem baru lumayan lemot tapi error terus. semoga makin baik.,0
2026-05-27,user_9177,Sistem baru standar tapi Sistem baru yang lain biasa saja.,1
2026-05-06,user_7266,Pelayanan di sini lumayan cepat dan membantu. semoga makin baik.,2
2026-05-05,user_2306,Fitur AI nya kurang error terus sehingga membingungkan. mantap lah!,0
2026-05-29,user_9316,Pelayanan di sini seperti biasa tapi Pelayanan di sini yang lain standar.,1
2026-05-02,user_2366,Fitur AI nya sangat membantu tapi bagus. bikin pusing.,2
2026-05-21,user_2958,Pemerintah lumayan gagal tapi gagal. ga jelas bgt.,0
2026-05-26,user_9014,Proyek pemerintah biasa saja dan Proyek pemerintah yang lain standar.,1
2026-05-29,user_8906,Proyek pemerintah tidak keren tapi bagus. bikin pusing.,2
2026-05-10,user_8557,Fitur AI nya kurang membingungkan sehingga buruk. semoga makin baik.,0
2026-05-23,user_9009,Fitur AI nya seperti biasa karena Fitur AI nya yang lain standar.,1
2026-05-20,user_6638,Fitur AI nya tidak inovatif sehingga inovatif. mantap lah!,2
2026-05-21,user_4266,Fitur AI nya sangat gagal karena mengecewakan. perlu ditingkatkan.,0
2026-05-15,user_4552,Pemerintah perlu sosialisasi lagi tapi Pemerintah yang lain seperti biasa.,1
2026-05-19,user_3094,Pemerintah lumayan keren sehingga keren. perlu ditingkatkan.,2
2026-05-28,user_1865,Pelayanan di sini sangat mengecewakan tapi lemot. bikin pusing.,0
2026-05-26,user_4212,Pelayanan di sini biasa saja karena Pelayanan di sini yang lain biasa saja.,1
2026-05-22,user_1582,Aplikasi ini sangat bagus tapi membantu. perlu ditingkatkan.,2
2026-05-21,user_9943,Pemerintah lumayan error terus sehingga mengecewakan. ga jelas bgt.,0
2026-05-15,user_1245,Aplikasi ini perlu sosialisasi lagi dan Aplikasi ini yang lain perlu sosialisasi lagi.,1
2026-05-23,user_2270,Fitur AI nya bener-bener inovatif sehingga bagus. mantap lah!,2
2026-05-27,user_6494,Pemerintah sangat error terus sehingga lemot. perlu ditingkatkan.,0
2026-05-27,user_3730,Proyek pemerintah seperti biasa tapi Proyek pemerintah yang lain seperti biasa.,1
2026-05-13,user_3746,Fitur AI nya tidak bagus karena bagus. ga jelas bgt.,2
2026-05-01,user_4110,Proyek pemerintah bener-bener buruk sehingga lemot. ga jelas bgt.,0
2026-05-16,user_8746,Sistem baru seperti biasa karena Sistem baru yang lain seperti biasa.,1
2026-05-07,user_4085,Proyek pemerintah tidak cepat tapi cepat. ga jelas bgt.,2
2026-05-14,user_9754,Proyek pemerintah tidak lemot sehingga lemot. perlu ditingkatkan.,0
2026-05-01,user_8956,Pelayanan di sini perlu sosialisasi lagi sehingga Pelayanan di sini yang lain perlu sosialisasi lagi.,1
2026-05-29,user_1183,Sistem baru lumayan cepat karena cepat. perlu ditingkatkan.,2
2026-05-07,user_9474,Proyek pemerintah kurang buruk sehingga lemot. semoga makin baik.,0
2026-05-22,user_6671,Proyek pemerintah standar sehingga Proyek pemerintah yang lain biasa saja.,1
2026-05-10,user_3843,Pelayanan di sini lumayan bagus sehingga bagus. ga jelas bgt.,2
